 1.35302986e-10  9.80970030e-06  1.35302986e-10  1.09998350e+00  1.35302986e-10  1.09893685e+00  1.35302986e-10  1.09894208e+00 
 1.40302986e-10  9.81602753e-06  1.40302986e-10  1.09998350e+00  1.40302986e-10  1.09893666e+00  1.40302986e-10  1.09894208e+00 
 1.45302986e-10  9.80968749e-06  1.45302986e-10  1.09998350e+00  1.45302986e-10  1.09893646e+00  1.45302986e-10  1.09894207e+00 
 1.50302986e-10  9.81601722e-06  1.50302986e-10  1.09998350e+00  1.50302986e-10  1.09893626e+00  1.50302986e-10  1.09894207e+00 
 1.55302986e-10  9.80967437e-06  1.55302986e-10  1.09998350e+00  1.55302986e-10  1.09893607e+00  1.55302986e-10  1.09894207e+00 
 1.60302986e-10  9.81600691e-06  1.60302986e-10  1.09998350e+00  1.60302986e-10  1.09893587e+00  1.60302986e-10  1.09894207e+00 
 1.65302986e-10  9.80966142e-06  1.65302986e-10  1.09998350e+00  1.65302986e-10  1.09893568e+00  1.65302986e-10  1.09894207e+00 
 1.70302986e-10  9.81599646e-06  1.70302986e-10  1.09998350e+00  1.70302986e-10  1.09893548e+00  1.70302986e-10  1.09894207e+00 
 1.75302986e-10  9.80964845e-06  1.75302986e-10  1.09998350e+00  1.75302986e-10  1.09893528e+00  1.75302986e-10  1.09894206e+00 
 1.80302986e-10  9.81598600e-06  1.80302986e-10  1.09998350e+00  1.80302986e-10  1.09893509e+00  1.80302986e-10  1.09894206e+00 
 1.85302986e-10  9.80963540e-06  1.85302986e-10  1.09998350e+00  1.85302986e-10  1.09893489e+00  1.85302986e-10  1.09894206e+00 
 1.90302986e-10  9.81597575e-06  1.90302986e-10  1.09998350e+00  1.90302986e-10  1.09893470e+00  1.90302986e-10  1.09894206e+00 
 1.95302986e-10  9.80962240e-06  1.95302986e-10  1.09998350e+00  1.95302986e-10  1.09893450e+00  1.95302986e-10  1.09894206e+00 
 2.00302986e-10  9.81596532e-06  2.00302986e-10  1.09998350e+00  2.00302986e-10  1.09893430e+00  2.00302986e-10  1.09894206e+00 
 2.05302986e-10  9.80960955e-06  2.05302986e-10  1.09998350e+00  2.05302986e-10  1.09893411e+00  2.05302986e-10  1.09894206e+00 
 2.10302986e-10  9.81595472e-06  2.10302986e-10  1.09998350e+00  2.10302986e-10  1.09893391e+00  2.10302986e-10  1.09894205e+00 
 2.15302986e-10  9.80959654e-06  2.15302986e-10  1.09998350e+00  2.15302986e-10  1.09893372e+00  2.15302986e-10  1.09894205e+00 
 2.20302986e-10  9.81594453e-06  2.20302986e-10  1.09998350e+00  2.20302986e-10  1.09893352e+00  2.20302986e-10  1.09894205e+00 
 2.25302986e-10  9.80958359e-06  2.25302986e-10  1.09998350e+00  2.25302986e-10  1.09893332e+00  2.25302986e-10  1.09894205e+00 
 2.30302986e-10  9.81593394e-06  2.30302986e-10  1.09998350e+00  2.30302986e-10  1.09893313e+00  2.30302986e-10  1.09894205e+00 
 2.35302986e-10  9.80957067e-06  2.35302986e-10  1.09998350e+00  2.35302986e-10  1.09893293e+00  2.35302986e-10  1.09894205e+00 
 2.40302986e-10  9.81592374e-06  2.40302986e-10  1.09998350e+00  2.40302986e-10  1.09893274e+00  2.40302986e-10  1.09894204e+00 
 2.45302986e-10  9.80955759e-06  2.45302986e-10  1.09998350e+00  2.45302986e-10  1.09893254e+00  2.45302986e-10  1.09894204e+00 
 2.50302986e-10  9.81591322e-06  2.50302986e-10  1.09998350e+00  2.50302986e-10  1.09893234e+00  2.50302986e-10  1.09894204e+00 
 2.55302986e-10  9.80954472e-06  2.55302986e-10  1.09998350e+00  2.55302986e-10  1.09893215e+00  2.55302986e-10  1.09894204e+00 
 2.60302986e-10  9.81590265e-06  2.60302986e-10  1.09998350e+00  2.60302986e-10  1.09893195e+00  2.60302986e-10  1.09894204e+00 
 2.65302986e-10  9.80953182e-06  2.65302986e-10  1.09998350e+00  2.65302986e-10  1.09893176e+00  2.65302986e-10  1.09894204e+00 
 2.70302986e-10  9.81589236e-06  2.70302986e-10  1.09998350e+00  2.70302986e-10  1.09893156e+00  2.70302986e-10  1.09894204e+00 
 2.75302986e-10  9.80951883e-06  2.75302986e-10  1.09998350e+00  2.75302986e-10  1.09893136e+00  2.75302986e-10  1.09894203e+00 
 2.80302986e-10  9.81588192e-06  2.80302986e-10  1.09998350e+00  2.80302986e-10  1.09893117e+00  2.80302986e-10  1.09894203e+00 
 2.85302986e-10  9.80950595e-06  2.85302986e-10  1.09998350e+00  2.85302986e-10  1.09893097e+00  2.85302986e-10  1.09894203e+00 
 2.90302986e-10  9.81587137e-06  2.90302986e-10  1.09998350e+00  2.90302986e-10  1.09893078e+00  2.90302986e-10  1.09894203e+00 
 2.95302986e-10  9.80949299e-06  2.95302986e-10  1.09998350e+00  2.95302986e-10  1.09893058e+00  2.95302986e-10  1.09894203e+00 
 3.00302986e-10  9.81586108e-06  3.00302986e-10  1.09998350e+00  3.00302986e-10  1.09893038e+00  3.00302986e-10  1.09894203e+00 
